@relation TimeSeriesData

@attribute date date "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
"01/10/1976", 21.2, 21.2, 21.2, 21.2, 21.2, 21.2
"01/11/1976", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/12/1976", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/01/1977", 22.4, 22.4, 22.4, 22.4, 22.4, 22.4
"01/02/1977", 23.4, 23.4, 23.4, 23.4, 23.4, 23.4
"01/03/1977", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/04/1977", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/05/1977", 18.8, 18.8, 18.8, 18.8, 18.8, 18.8
"01/06/1977", 18.8, 18.8, 18.8, 18.8, 18.8, 18.8
"01/07/1977", 18.7, 18.7, 18.7, 18.7, 18.7, 18.7
"01/08/1977", 21, 21, 21, 21, 21, 21
"01/09/1977", 21.4, 21.4, 21.4, 21.4, 21.4, 21.4
"01/10/1977", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/11/1977", 22.5, 22.5, 22.5, 22.5, 22.5, 22.5
"01/12/1977", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/01/1978", 23.1, 23.1, 23.1, 23.1, 23.1, 23.1
"01/02/1978", 22.3, 22.3, 22.3, 22.3, 22.3, 22.3
"01/03/1978", 22.8, 22.8, 22.8, 22.8, 22.8, 22.8
"01/04/1978", 21.1, 21.1, 21.1, 21.1, 21.1, 21.1
"01/05/1978", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/06/1978", 17.5, 17.5, 17.5, 17.5, 17.5, 17.5
"01/07/1978", 18.5, 18.5, 18.5, 18.5, 18.5, 18.5
"01/08/1978", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/09/1978", 20, 20, 20, 20, 20, 20
"01/10/1978", 22, 22, 22, 22, 22, 22
"01/11/1978", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/12/1978", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/01/1979", 21.1, 21.1, 21.1, 21.1, 21.1, 21.1
"01/02/1979", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/03/1979", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/04/1979", 20.7, 20.7, 20.7, 20.7, 20.7, 20.7
"01/05/1979", 20.2, 20.2, 20.2, 20.2, 20.2, 20.2
"01/06/1979", 16.7, 16.7, 16.7, 16.7, 16.7, 16.7
"01/07/1979", 16.8, 16.8, 16.8, 16.8, 16.8, 16.8
"01/08/1979", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/09/1979", 20.8, 20.8, 20.8, 20.8, 20.8, 20.8
"01/10/1979", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/11/1979", 22.2, 22.2, 22.2, 22.2, 22.2, 22.2
"01/12/1979", 24.1, 24.1, 24.1, 24.1, 24.1, 24.1
"01/01/1980", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/02/1980", 23.3, 23.3, 23.3, 23.3, 23.3, 23.3
"01/03/1980", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/04/1980", 21.5, 21.5, 21.5, 21.5, 21.5, 21.5
"01/05/1980", 18.8, 18.8, 18.8, 18.8, 18.8, 18.8
"01/06/1980", 19.8, 19.8, 19.8, 19.8, 19.8, 19.8
"01/07/1980", 20.5, 20.5, 20.5, 20.5, 20.5, 20.5
"01/08/1980", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/09/1980", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/10/1980", 25.7, 25.7, 25.7, 25.7, 25.7, 25.7
"01/11/1980", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/12/1980", 23.9, 23.9, 23.9, 23.9, 23.9, 23.9
"01/01/1981", 22.4, 22.4, 22.4, 22.4, 22.4, 22.4
"01/02/1981", 24.1, 24.1, 24.1, 24.1, 24.1, 24.1
"01/03/1981", 24.6, 24.6, 24.6, 24.6, 24.6, 24.6
"01/04/1981", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/05/1981", 21.1, 21.1, 21.1, 21.1, 21.1, 21.1
"01/06/1981", 17.6, 17.6, 17.6, 17.6, 17.6, 17.6
"01/07/1981", 17, 17, 17, 17, 17, 17
"01/08/1981", 18.9, 18.9, 18.9, 18.9, 18.9, 18.9
"01/09/1981", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/10/1981", 20.3, 20.3, 20.3, 20.3, 20.3, 20.3
"01/11/1981", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/12/1981", 25.1, 25.1, 25.1, 25.1, 25.1, 25.1
"01/01/1982", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/02/1982", 24.5, 24.5, 24.5, 24.5, 24.5, 24.5
"01/03/1982", 22, 22, 22, 22, 22, 22
"01/04/1982", 18.5, 18.5, 18.5, 18.5, 18.5, 18.5
"01/05/1982", 18.2, 18.2, 18.2, 18.2, 18.2, 18.2
"01/06/1982", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/07/1982", 18.3, 18.3, 18.3, 18.3, 18.3, 18.3
"01/08/1982", 20.1, 20.1, 20.1, 20.1, 20.1, 20.1
"01/09/1982", 20.7, 20.7, 20.7, 20.7, 20.7, 20.7
"01/10/1982", 23.3, 23.3, 23.3, 23.3, 23.3, 23.3
"01/11/1982", 26.8, 26.8, 26.8, 26.8, 26.8, 26.8
"01/12/1982", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/01/1983", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/02/1983", 22.75, 22.75, 22.75, 22.75, 22.75, 22.75
"01/03/1983", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/04/1983", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
"01/05/1983", 20.9, 20.9, 20.9, 20.9, 20.9, 20.9
"01/06/1983", 20.2, 20.2, 20.2, 20.2, 20.2, 20.2
"01/07/1983", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/08/1983", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/09/1983", 20.8, 20.8, 20.8, 20.8, 20.8, 20.8
"01/10/1983", 21, 21, 21, 21, 21, 21
"01/11/1983", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/12/1983", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/01/1984", 24.3, 24.3, 24.3, 24.3, 24.3, 24.3
"01/02/1984", 25, 25, 25, 25, 25, 25
"01/03/1984", 23.6, 23.6, 23.6, 23.6, 23.6, 23.6
"01/04/1984", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
"01/05/1984", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/06/1984", 19.9, 19.9, 19.9, 19.9, 19.9, 19.9
"01/07/1984", 19, 19, 19, 19, 19, 19
"01/08/1984", 19.5, 19.5, 19.5, 19.5, 19.5, 19.5
"01/09/1984", 20.3, 20.3, 20.3, 20.3, 20.3, 20.3
"01/10/1984", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/11/1984", 22.9, 22.9, 22.9, 22.9, 22.9, 22.9
"01/12/1984", 22.5, 22.5, 22.5, 22.5, 22.5, 22.5
"01/01/1985", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/02/1985", 23.8, 23.8, 23.8, 23.8, 23.8, 23.8
"01/03/1985", 23.1, 23.1, 23.1, 23.1, 23.1, 23.1
"01/04/1985", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/05/1985", 20, 20, 20, 20, 20, 20
"01/06/1985", 16.5, 16.5, 16.5, 16.5, 16.5, 16.5
"01/07/1985", 17.3, 17.3, 17.3, 17.3, 17.3, 17.3
"01/08/1985", 19.6, 19.6, 19.6, 19.6, 19.6, 19.6
"01/09/1985", 20.8, 20.8, 20.8, 20.8, 20.8, 20.8
"01/10/1985", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/11/1985", 22.1, 22.1, 22.1, 22.1, 22.1, 22.1
"01/12/1985", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/01/1986", 23.4, 23.4, 23.4, 23.4, 23.4, 23.4
"01/02/1986", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/03/1986", 24.2, 24.2, 24.2, 24.2, 24.2, 24.2
"01/04/1986", 23, 23, 23, 23, 23, 23
"01/05/1986", 21.1, 21.1, 21.1, 21.1, 21.1, 21.1
"01/06/1986", 18.6, 18.6, 18.6, 18.6, 18.6, 18.6
"01/07/1986", 18.3, 18.3, 18.3, 18.3, 18.3, 18.3
"01/08/1986", 20.8, 20.8, 20.8, 20.8, 20.8, 20.8
"01/09/1986", 20.6, 20.6, 20.6, 20.6, 20.6, 20.6
"01/10/1986", 23.9, 23.9, 23.9, 23.9, 23.9, 23.9
"01/11/1986", 23, 23, 23, 23, 23, 23
"01/12/1986", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/01/1987", 24.2, 24.2, 24.2, 24.2, 24.2, 24.2
"01/02/1987", 24.3, 24.3, 24.3, 24.3, 24.3, 24.3
"01/03/1987", 23.4, 23.4, 23.4, 23.4, 23.4, 23.4
"01/04/1987", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/05/1987", 21, 21, 21, 21, 21, 21
"01/06/1987", 19.1, 19.1, 19.1, 19.1, 19.1, 19.1
"01/07/1987", 18.6, 18.6, 18.6, 18.6, 18.6, 18.6
"01/08/1987", 20.9, 20.9, 20.9, 20.9, 20.9, 20.9
"01/09/1987", 21.5, 21.5, 21.5, 21.5, 21.5, 21.5
"01/10/1987", 23.4, 23.4, 23.4, 23.4, 23.4, 23.4
"01/11/1987", 23.2, 23.2, 23.2, 23.2, 23.2, 23.2
"01/12/1987", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/01/1988", 25.3, 25.3, 25.3, 25.3, 25.3, 25.3
"01/02/1988", 23.6, 23.6, 23.6, 23.6, 23.6, 23.6
"01/03/1988", 24.7, 24.7, 24.7, 24.7, 24.7, 24.7
"01/04/1988", 22.8, 22.8, 22.8, 22.8, 22.8, 22.8
"01/05/1988", 21.7, 21.7, 21.7, 21.7, 21.7, 21.7
"01/06/1988", 18.5, 18.5, 18.5, 18.5, 18.5, 18.5
"01/07/1988", 17.5, 17.5, 17.5, 17.5, 17.5, 17.5
"01/08/1988", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/09/1988", 21.9, 21.9, 21.9, 21.9, 21.9, 21.9
"01/10/1988", 22.6, 22.6, 22.6, 22.6, 22.6, 22.6
"01/11/1988", 21.2, 21.2, 21.2, 21.2, 21.2, 21.2
"01/12/1988", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/01/1989", 22.7, 22.7, 22.7, 22.7, 22.7, 22.7
"01/02/1989", 23.9, 23.9, 23.9, 23.9, 23.9, 23.9
"01/03/1989", 23.5, 23.5, 23.5, 23.5, 23.5, 23.5
"01/04/1989", 23.4, 23.4, 23.4, 23.4, 23.4, 23.4
"01/05/1989", 20.1, 20.1, 20.1, 20.1, 20.1, 20.1
"01/06/1989", 19.2, 19.2, 19.2, 19.2, 19.2, 19.2
"01/07/1989", 16.2, 16.2, 16.2, 16.2, 16.2, 16.2
"01/08/1989", 19.25, 19.25, 19.25, 19.25, 19.25, 19.25
"01/09/1989", 22.3, 22.3, 22.3, 22.3, 22.3, 22.3
"01/10/1989", 21.6, 21.6, 21.6, 21.6, 21.6, 21.6
"01/11/1989", 22, 22, 22, 22, 22, 22
"01/12/1989", 21.8, 21.8, 21.8, 21.8, 21.8, 21.8
