Date	Open	High	Low	Close	Volume	Adj Close
2001-08-28	5471.90	5475.50	5298.30	5345.00	000	5345.00
2001-08-20	5342.10	5471.90	5286.70	5471.90	000	5471.90
2001-08-13	5427.20	5533.20	5299.60	5342.10	000	5342.10
2001-08-06	5547.60	5561.20	5376.70	5427.20	000	5427.20
2001-07-30	5403.10	5644.20	5376.10	5547.60	000	5547.60
2001-07-23	5387.10	5446.80	5260.50	5403.10	000	5403.10
2001-07-16	5537.00	5537.00	5322.20	5387.10	000	5387.10
2001-07-09	5479.20	5544.10	5380.40	5537.00	000	5537.00
2001-07-02	5642.50	5726.10	5443.90	5479.20	000	5479.20
2001-06-25	5665.70	5704.50	5519.60	5642.50	000	5642.50
2001-06-18	5723.00	5743.60	5622.50	5665.70	000	5665.70
2001-06-11	5950.60	5950.60	5657.70	5723.00	000	5723.00
2001-06-04	5809.60	5981.80	5809.10	5950.60	000	5950.60
2001-05-29	5889.80	5906.60	5733.80	5809.60	000	5809.60
2001-05-21	5915.00	5993.70	5859.80	5889.80	000	5889.80
2001-05-14	5896.80	5968.40	5690.50	5915.00	000	5915.00
2001-05-08	5870.30	5987.50	5826.80	5896.80	000	5896.80
2001-04-30	5951.40	5995.40	5753.90	5870.30	000	5870.30
2001-04-23	5879.80	5976.90	5777.60	5951.40	000	5951.40
2001-04-17	5766.60	5943.40	5654.90	5879.80	000	5879.80
2001-04-09	5601.50	5841.30	5570.10	5766.60	000	5766.60
2001-04-02	5633.70	5685.60	5354.30	5601.50	000	5601.50
2001-03-26	5402.30	5728.20	5402.30	5633.70	000	5633.70
2001-03-19	5562.80	5646.80	5279.60	5402.30	000	5402.30
2001-03-12	5917.30	5917.30	5471.10	5562.80	000	5562.80
2001-03-05	5858.60	6050.40	5856.90	5917.30	000	5917.30
2001-02-26	5943.70	6003.50	5829.50	5858.60	000	5858.60
2001-02-19	6088.30	6134.00	5904.70	5943.70	000	5943.70
2001-02-12	6164.30	6263.30	6082.80	6088.30	000	6088.30
2001-02-05	6256.40	6306.70	6153.10	6164.30	000	6164.30
2001-01-29	6294.30	6360.30	6233.40	6256.40	000	6256.40
2001-01-22	6209.30	6309.20	6162.90	6294.30	000	6294.30
2001-01-15	6165.50	6276.40	6076.70	6209.30	000	6209.30
2001-01-08	6198.10	6212.40	6040.40	6165.50	000	6165.50
2001-01-02	6222.50	6276.20	6029.30	6198.10	000	6198.10
2000-12-27	6097.50	6255.90	6097.50	6222.50	000	6222.50
2000-12-18	6175.80	6307.30	6083.70	6097.50	000	6097.50
2000-12-11	6288.30	6421.50	6175.00	6175.80	000	6175.80
2000-12-04	6170.40	6365.60	6113.90	6288.30	000	6288.30
2000-11-27	6327.60	6397.50	6070.00	6170.40	000	6170.40
2000-11-20	6440.10	6452.80	6216.10	6327.60	000	6327.60
2000-11-13	6400.20	6483.30	6269.30	6440.10	000	6440.10
2000-11-06	6385.40	6514.70	6338.50	6400.20	000	6400.20
2000-10-30	6366.50	6508.60	6307.90	6385.40	000	6385.40
2000-10-23	6276.30	6452.80	6271.50	6366.50	000	6366.50
2000-10-16	6209.60	6294.50	6017.20	6276.30	000	6276.30
2000-10-09	6391.20	6391.20	6050.70	6209.60	000	6209.60
2000-10-02	6294.20	6412.50	6283.80	6391.20	000	6391.20
2000-09-25	6205.90	6325.70	6192.70	6294.20	000	6294.20
2000-09-18	6417.30	6464.30	6075.10	6205.90	000	6205.90
2000-09-11	6600.70	6604.10	6392.10	6417.30	000	6417.30
2000-09-04	6795.00	6828.70	6561.10	6600.70	000	6600.70
2000-08-29	6563.70	6838.60	6560.20	6795.00	000	6795.00
2000-08-21	6543.70	6619.10	6491.40	6563.70	000	6563.70
2000-08-14	6384.50	6553.50	6365.50	6543.70	000	6543.70
2000-08-07	6363.50	6463.10	6348.40	6384.50	000	6384.50
2000-07-31	6335.70	6424.70	6274.90	6363.50	000	6363.50
2000-07-24	6378.40	6456.30	6332.60	6335.70	000	6335.70
2000-07-17	6475.40	6531.40	6365.50	6378.40	000	6378.40
2000-07-10	6497.50	6545.10	6450.50	6475.40	000	6475.40
2000-07-03	6312.70	6502.60	6309.30	6497.50	000	6497.50
2000-06-26	6391.50	6447.70	6221.00	6312.70	000	6312.70
2000-06-19	6490.80	6536.50	6367.80	6391.50	000	6391.50
2000-06-12	6443.80	6566.70	6430.80	6526.00	000	6526.00
